Year,Regional code,Country,Number of issued,Number of issued_numerical,Travel certificate,Diplomacy,Public use,Passing,Short -term stay,Staying in medical care,Advanced profession,Employment,Employment_Professor,Employment_Art,Employment_religion,Employment_Report,Employment_Management / Management,Employment_Law accounting,Employment_Medical care,Employment_Research,Employment_Education,Employment_Technology,Employment_Humanities International,Employment_C corporate rotation,Employment_show,Employment_Skills,Ordinary,General_Cultural activity,General_Studying abroad,General_Arademy,General_Training,General_Family stay,General_Stifying 1 I,General_Steng 1,identification,Specific_housework employee,Specific_profit representative staff,Specific_working holiday,Specified_Amasport,"Specific_Japanese spouse, etc.","Specific_Permanent resident's spouse, etc.",Specified_Distingant,Specific_Others
2017,3800,Italy,2697,3,1.0,1.0,2.0,0,0,0.0,0.0,1825,81.0,21.0,3.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,47.0,1516,26.0,820,59.0,700.0,0.0,11,50.0,0.0,0.0,49,0.0,0.0,0.0,0.0,38,0.0,0,11.0
2017,3840,Court Jiboire,308,39,0.0,19.0,35.0,2,160,0.0,0.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,84,0.0,8.0,0.0,67,9.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2017,3880,Jamaica,618,24,1.0,2.0,10.0,21,404,0.0,0.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,29,0.0,42,2.0,4.0,0.0,22,14.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0,0.0
2017,3980,Kazakhstan,3523,118,0.0,1.0,8.0,7,3309,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,156,6.0,81.0,0.0,58,11.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2017,4000,Jordan,1780,68,0.0,16.0,62.0,1,1579,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,113,1.0,8.0,0.0,101,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,4040,Kenya,1256,34,0.0,25.0,30.0,2,881,0.0,0.0,14,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,288,4.0,61.0,0.0,207,16.0,0.0,0.0,16,1.0,0.0,0.0,4.0,5,1.0,0,5.0
2017,4080,north korea,0,0,84.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4100,South Korea,26410,5468,3.0,1.0,7.0,0,10,0.0,21.0,11693,170.0,9.0,67.0,14.0,153.0,1.0,17.0,21.0,21.0,0.0,0.0,715.0,7285,40.0,9033,192.0,7300.0,0.0,72,1452.0,17.0,0.0,5645,0.0,0.0,5101.0,7.0,345,42.0,33,117.0
2017,4140,Kuwait,2831,87,3.0,42.0,35.0,0,2712,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,41,0.0,7.0,0.0,27,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4170,Kyrgyzstan,1190,22,0.0,16.0,13.0,18,838,0.0,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,280,2.0,80.0,0.0,162,24.0,0.0,12.0,13,1.0,0.0,0.0,0.0,0,0.0,0,12.0
2017,4180,Laos,4265,163,0.0,0.0,6.0,7,3598,0.0,0.0,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,4.0,598,1.0,105.0,0.0,286,22.0,3.0,181.0,40,0.0,0.0,0.0,0.0,18,9.0,9,4.0
2017,4220,Lebanon,1441,54,0.0,4.0,38.0,2,1365,2.0,0.0,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3,1.0,15,5.0,5.0,0.0,3,2.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0.0
2017,4260,Lesot,24,0,2.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24,1.0,1.0,0.0,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4280,Latvia,115,5,0.0,4.0,1.0,0,0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,73,6.0,23,1.0,20.0,0.0,0,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0,2.0
2017,4300,Liberia,114,3,0.0,5.0,3.0,0,30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,76,0.0,5.0,0.0,65,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4340,Libya,124,7,1.0,5.0,4.0,0,104,0.0,0.0,4,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,1.0,0.0,0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4380,Liechtenstein,3,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,2.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4400,Lithuania,152,7,0.0,6.0,0.0,0,1,0.0,1.0,96,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,20.0,45,6.0,37.0,0.0,0,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0,1.0
2017,4420,Luxembourg,37,0,0.0,0.0,0.0,0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,17,1.0,12.0,0.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4460,Macau,123,97,0.0,0.0,0.0,0,4,0.0,0.0,13,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,0.0,98,0.0,96.0,0.0,0,2.0,0.0,0.0,8,0.0,0.0,0.0,0.0,3,0.0,1,4.0
2017,4461,Macau travel certificate,848,0,0.0,0.0,0.0,0,844,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,3.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4500,Madagascar,305,8,0.0,32.0,23.0,5,146,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,95,0.0,13.0,0.0,76,6.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2017,4540,Malawi,239,7,0.0,5.0,6.0,0,79,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,146,1.0,24.0,0.0,117,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4580,Malaysia,2784,1424,0.0,5.0,19.0,1,38,0.0,7.0,604,31.0,3.0,2.0,0.0,9.0,0.0,0.0,3.0,2.0,0.0,0.0,241.0,124,11.0,2013,51.0,1200.0,0.0,435,182.0,141.0,4.0,97,0.0,0.0,0.0,1.0,37,4.0,16,39.0
2017,4620,Maldives,336,27,0.0,18.0,31.0,0,244,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,41,0.0,0.0,0.0,41,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,4660,Mari,139,14,0.0,7.0,13.0,0,60,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,39,0.0,15.0,0.0,24,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,2,4.0,4,1.0
2017,4700,Malta,4,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,1.0,1.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,4780,Mauritania,53,3,0.0,6.0,6.0,0,17,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,20,0.0,4.0,0.0,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4800,Mauritius,23,0,0.0,0.0,0.0,0,3,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3,2.0,9,1.0,3.0,0.0,5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1.0
2017,4840,Mexico,1082,5,0.0,3.0,1.0,0,3,0.0,0.0,273,16.0,0.0,4.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,56.0,136,3.0,761,9.0,284.0,0.0,245,58.0,165.0,0.0,41,0.0,0.0,0.0,0.0,26,2.0,6,7.0
2017,4920,Monaco,2,0,0.0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,4960,Mongolia,18388,1149,1.0,8.0,117.0,50,15257,4.0,0.0,140,7.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0.0,2714,24.0,1282.0,0.0,493,311.0,6.0,598.0,98,0.0,0.0,0.0,0.0,17,1.0,15,65.0
2017,4980,Moldoba,217,2,0.0,8.0,7.0,1,170,0.0,0.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0.0,18,1.0,5.0,0.0,11,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,4990,Montenegro,111,2,0.0,2.0,1.0,0,98,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,5,0.0,3.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,5040,Morocco,2037,25,0.0,1.0,31.0,6,1790,0.0,0.0,33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14,3.0,158,12.0,58.0,0.0,82,6.0,0.0,0.0,18,0.0,0.0,0.0,0.0,12,1.0,0,5.0
2017,5080,Mozambique,489,82,0.0,31.0,89.0,0,170,0.0,0.0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,194,1.0,31.0,0.0,161,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,5120,Oman,789,77,0.0,23.0,41.0,0,697,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0.0,17,0.0,12.0,0.0,2,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,5160,Namibia,103,3,0.0,4.0,3.0,1,67,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,27,0.0,1.0,0.0,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,5200,Naure,42,18,0.0,12.0,10.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,5240,Nepal,19502,203,0.0,64.0,135.0,166,5123,4.0,0.0,769,7.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,54,584.0,13092,19.0,8364.0,0.0,156,4481.0,0.0,72.0,149,4.0,0.0,0.0,0.0,26,51.0,57,11.0
2017,5280,Netherlands,1132,0,0.0,0.0,1.0,0,4,0.0,6.0,694,29.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,27.0,518,37.0,400,34.0,304.0,0.0,1,61.0,0.0,0.0,27,0.0,0.0,0.0,1.0,19,0.0,0,7.0
2017,5480,Vanuatsu,127,16,0.0,5.0,31.0,0,63,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28,0.0,3.0,0.0,25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,5540,new zealand,980,13,0.0,5.0,8.0,0,1,0.0,2.0,482,24.0,2.0,13.0,0.0,4.0,0.0,0.0,1.0,101.0,0.0,0.0,5.0,229,45.0,171,5.0,97.0,0.0,11,58.0,0.0,0.0,311,0.0,0.0,249.0,28.0,32,0.0,0,2.0
2017,5580,Nicaragua,292,5,0.0,1.0,4.0,3,173,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0,96,0.0,2.0,0.0,92,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,5620,Nigail,67,5,1.0,2.0,4.0,0,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41,0.0,3.0,0.0,37,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,5660,Nigeria,1095,47,0.0,34.0,63.0,5,723,3.0,0.0,21,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.0,219,5.0,68.0,0.0,116,30.0,0.0,0.0,27,0.0,0.0,0.0,0.0,8,11.0,6,2.0
2017,5780,Norway,402,10,0.0,4.0,4.0,0,2,0.0,0.0,174,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,149,0.0,172,10.0,160.0,0.0,0,2.0,0.0,0.0,46,0.0,0.0,45.0,0.0,1,0.0,0,0.0
2017,5830,Micronesia,612,162,0.0,17.0,20.0,271,257,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,44,0.0,8.0,0.0,35,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,1,1.0,0,0.0
2017,5840,Marshall,48,12,0.0,0.0,0.0,13,34,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,5850,Palao,766,276,0.0,10.0,19.0,391,316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29,0.0,5.0,0.0,23,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,5860,Pakistan,9216,309,3.0,34.0,151.0,12,7466,7.0,0.0,344,5.0,0.0,4.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,2,59.0,1000,16.0,192.0,0.0,295,478.0,19.0,0.0,202,1.0,0.0,0.0,1.0,38,55.0,85,22.0
2017,5910,Panama,979,91,0.0,2.0,8.0,18,892,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,52,0.0,4.0,0.0,47,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,5980,Papua New Guinea,541,66,0.0,1.0,20.0,5,338,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,175,0.0,14.0,0.0,154,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,6000,Paraguay,588,19,0.0,2.0,11.0,0,384,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,61,0.0,10.0,0.0,45,6.0,0.0,0.0,118,0.0,0.0,0.0,0.0,45,0.0,73,0.0
2017,6040,Peru,4618,282,0.0,65.0,52.0,57,3420,0.0,0.0,61,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,8.0,233,7.0,59.0,0.0,139,7.0,0.0,21.0,730,0.0,0.0,0.0,0.0,93,60.0,577,0.0
2017,6080,Philippines,325564,70767,3.0,377.0,1460.0,987,294070,3.0,2.0,7272,40.0,0.0,40.0,0.0,9.0,0.0,0.0,2.0,104.0,0.0,0.0,1118.0,4460,153.0,15722,40.0,1418.0,0.0,501,492.0,1340.0,11931.0,5671,65.0,0.0,0.0,0.0,1964,245.0,2547,850.0
2017,6160,Poland,868,1,0.0,0.0,0.0,0,3,0.0,1.0,559,21.0,15.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,35.0,419,10.0,184,30.0,128.0,0.0,2,24.0,0.0,0.0,121,0.0,0.0,100.0,0.0,13,1.0,0,7.0
2017,6200,Portugal,290,2,0.0,2.0,0.0,0,0,0.0,0.0,177,7.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,96,33.0,86,10.0,63.0,0.0,0,12.0,1.0,0.0,25,0.0,0.0,16.0,0.0,5,0.0,1,3.0
2017,6240,Guinea Visau,13,1,0.0,1.0,1.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,1.0,0.0,6,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,0,0.0
2017,6260,East Timor Democratic Republic,451,37,0.0,16.0,51.0,1,263,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,119,0.0,14.0,0.0,105,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,6340,Qatar,1708,112,0.0,237.0,28.0,0,1423,3.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,11,0.0,2.0,0.0,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,6420,Romania,342,2,0.0,1.0,0.0,0,3,0.0,1.0,240,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,154,38.0,81,6.0,65.0,0.0,0,10.0,0.0,0.0,16,0.0,0.0,0.0,0.0,8,2.0,4,2.0
2017,6430,Russia,67445,9098,5.0,245.0,630.0,2072,61489,62.0,6.0,2189,69.0,40.0,0.0,1.0,8.0,0.0,0.0,17.0,2.0,0.0,0.0,13.0,1900,16.0,659,15.0,490.0,0.0,9,144.0,1.0,0.0,93,0.0,0.0,0.0,0.0,51,4.0,15,23.0
2017,6460,Rwanda,187,3,0.0,1.0,6.0,1,77,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100,0.0,21.0,0.0,71,8.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,6590,St. Christopher Navis,123,16,0.0,1.0,1.0,1,110,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,6620,St. Lucia,44,2,0.0,1.0,0.0,0,22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20,0.0,1.0,0.0,19,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1.0
2017,6700,St. Vincent,18,0,0.0,0.0,0.0,0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,6740,Sun Marino,1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,6780,Santa Principa,10,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,3.0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,6820,Saudi Arabia,7359,1573,0.0,342.0,1533.0,1,5369,2.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37,0.0,60,5.0,26.0,0.0,0,29.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0.0,0,9.0
2017,6860,Senegal,610,61,0.0,79.0,47.0,0,320,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,146,0.0,56.0,0.0,80,10.0,0.0,0.0,10,0.0,0.0,0.0,1.0,9,0.0,0,0.0
2017,6880,Serbia,177,2,0.0,1.0,1.0,0,0,0.0,1.0,102,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,4.0,69,0.0,18.0,0.0,48,3.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0,2.0
2017,6900,Saechel,56,2,0.0,6.0,3.0,0,40,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,5,0.0,1.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1.0
2017,6940,Sierra Leone,97,3,0.0,3.0,6.0,1,18,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,68,2.0,5.0,0.0,59,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,7020,Singapore,754,11,0.0,6.0,3.0,0,15,0.0,4.0,308,9.0,3.0,2.0,0.0,5.0,0.0,0.0,3.0,34.0,0.0,0.0,55.0,60,5.0,379,11.0,306.0,0.0,8,50.0,4.0,0.0,39,0.0,0.0,0.0,0.0,25,0.0,0,14.0
2017,7030,Slovakia,167,0,0.0,0.0,0.0,0,0,0.0,2.0,89,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72,7.0,52,10.0,35.0,0.0,2,5.0,0.0,0.0,24,0.0,0.0,22.0,0.0,2,0.0,0,0.0
2017,7040,Vietnam,226993,2841,6.0,1.0,73.0,605,128879,61.0,0.0,6576,46.0,0.0,27.0,1.0,21.0,0.0,1.0,4.0,0.0,0.0,0.0,616.0,156,155.0,88544,60.0,24963.0,0.0,1064,2580.0,1351.0,58526.0,2253,2.0,0.0,0.0,0.0,463,140.0,231,1417.0
2017,7050,Slovenia,85,0,0.0,0.0,0.0,0,0,0.0,0.0,60,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,32,17.0,24,4.0,19.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,7060,Somalia,36,0,0.0,1.0,2.0,0,22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,0.0,2.0,0.0,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,7100,Republic of South Africa,7202,604,1.0,46.0,98.0,17,6397,0.0,0.0,372,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,47.0,0.0,0.0,18.0,252,5.0,235,1.0,34.0,0.0,134,37.0,29.0,0.0,37,2.0,0.0,0.0,0.0,5,0.0,0,30.0
2017,7160,Zimbabwe,384,9,1.0,9.0,36.0,2,235,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0,88,2.0,17.0,0.0,61,8.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2017,7240,Spain,1884,5,0.0,4.0,1.0,0,0,0.0,5.0,1195,40.0,54.0,7.0,0.0,7.0,0.0,0.0,6.0,3.0,0.0,0.0,50.0,926,32.0,492,64.0,373.0,0.0,3,52.0,0.0,0.0,187,0.0,0.0,144.0,1.0,30,1.0,2,9.0
2017,7280,South Sudan,127,6,0.0,0.0,59.0,0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,64,0.0,9.0,0.0,53,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,7290,Sudan,564,32,0.0,7.0,44.0,0,340,3.0,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,162,0.0,13.0,0.0,146,3.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,1.0,2,1.0
2017,7400,Slinum,11,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,7480,Swaji Land,68,5,0.0,6.0,2.0,0,31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29,0.0,3.0,0.0,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2017,7520,Sweden,978,530,0.0,7.0,2.0,0,1,0.0,1.0,433,21.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,327,3.0,511,27.0,443.0,0.0,2,39.0,0.0,0.0,23,0.0,0.0,0.0,0.0,20,2.0,0,1.0
2017,7560,Switzerland,537,1,0.0,0.0,8.0,0,0,0.0,0.0,296,22.0,7.0,1.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,213,4.0,204,14.0,166.0,0.0,0,24.0,0.0,0.0,29,0.0,0.0,0.0,0.0,13,1.0,0,15.0
